index,fit-max,fit-min,fit-avg-min,fit-avg-max,fit-avg,fit-avg-median,const-max,const-min,const-avg-min,const-avg-max,const-avg,const-avg-median,m-leg,m-grid,m-align,m-reg,m-just,m-type-par,m-balance,m-ng-space,m-sem-emp,m-sem-lay,m-sem-vis,fittest-avg-fit,fittest-avg-const,fittest-avg-penalty,fittest-avg-max-fit,fittest-avg-max-const,fittest-avg-max-penalty,fittest-avg-min-fit,fittest-avg-min-const,fittest-avg-min-penalty,fittest-avg-m-leg,fittest-avg-m-grid,fittest-avg-m-align,fittest-avg-m-reg,fittest-avg-m-just,fittest-avg-m-type-par,fittest-avg-m-balance,fittest-avg-m-ng-space,fittest-avg-m-sem-emp,fittest-avg-m-sem-lay,fittest-avg-m-sem-vis
153,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.55,0.9,0.32,0.78,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.63,0.54,0,0.5,1,0.91,0.65,1,0.29,0.88,0.61,0.42,0.45,0.83,0
154,0.75,0.33,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.55,0.9,0.32,0.78,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.63,0.54,0,0.5,1,0.91,0.65,1,0.3,0.88,0.61,0.42,0.45,0.83,0
155,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.63,0.54,0,0.5,1,0.91,0.65,1,0.3,0.88,0.61,0.42,0.45,0.83,0
156,0.75,0.34,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.55,0.9,0.32,0.78,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.63,0.54,0,0.5,1,0.91,0.65,1,0.3,0.88,0.61,0.42,0.45,0.83,0
157,0.77,0.34,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.63,0.54,0,0.5,1,0.91,0.65,1,0.3,0.88,0.61,0.42,0.45,0.83,0
158,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.63,0.54,0,0.5,1,0.91,0.65,1,0.3,0.88,0.61,0.42,0.45,0.83,0
159,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.63,0.54,0,0.5,1,0.91,0.65,1,0.3,0.88,0.61,0.42,0.45,0.83,0
160,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.78,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.63,0.54,0,0.5,1,0.91,0.65,1,0.3,0.89,0.61,0.42,0.45,0.83,0
161,0.77,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.78,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.63,0.54,0,0.5,1,0.91,0.65,1,0.3,0.89,0.61,0.42,0.45,0.83,0
162,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.63,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.42,0.45,0.83,0
163,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.78,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.63,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.42,0.45,0.83,0
164,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.63,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.42,0.45,0.83,0
165,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.63,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.42,0.45,0.83,0
166,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.63,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.42,0.45,0.83,0
167,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.63,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.42,0.45,0.83,0
168,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.63,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.42,0.45,0.83,0
169,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.63,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.42,0.45,0.83,0
170,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.42,0.45,0.83,0
171,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.42,0.45,0.83,0
172,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.78,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.42,0.45,0.83,0
173,0.77,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.42,0.45,0.83,0
174,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.78,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.42,0.45,0.83,0
175,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.42,0.45,0.83,0
176,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
177,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
178,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
179,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
180,0.75,0.32,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
181,0.75,0.34,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
182,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
183,0.77,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
184,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
185,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
186,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
187,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
188,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.32,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
189,0.75,0.34,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
190,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
191,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
192,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.41,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
193,0.75,0.33,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
194,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.32,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
195,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
196,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
197,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
198,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
199,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
200,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.54,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
201,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
202,0.77,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
203,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
204,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
205,0.75,0.33,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
206,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
207,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
208,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
209,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
210,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
211,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
212,0.76,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
213,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
214,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
215,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
216,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
217,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
218,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
219,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
220,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
221,0.77,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
222,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
223,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.3,0.89,0.61,0.41,0.45,0.83,0
224,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.89,0.61,0.41,0.45,0.83,0
225,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
226,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
227,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
228,0.76,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
229,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
230,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
231,0.77,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
232,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
233,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.59,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
